_index_water,_type_water,_id_water,_score_water,_source.Data.applicationType,_source.Data.applicationNo,_source.Data.oldConnectionNo,_source.Data.proposedPipeSize,_source.Data.pipeSize,_source.Data.connectionType,_source.Data.applicationStatus,_source.Data.roadCuttingArea,_source.Data.rainWaterHarvesting,_source.Data.id,_source.Data.dateEffectiveFrom,_source.Data.propertyId,_source.Data.connectionNo,_source.Data.proposedTaps,_source.Data.noOfTaps,_source.Data.workflow.action,_source.Data.waterSource,_source.Data.connectionCategory,_source.Data.connectionHolders.0.ownerType,_source.Data.connectionHolders.0.gender,_source.Data.connectionHolders.0.mobileNumber,_source.Data.connectionHolders.0.emailId,_source.Data.connectionHolders.0.locale,_source.Data.connectionHolders.0.type,_source.Data.connectionHolders.0.uuid,_source.Data.connectionHolders.0.isPrimaryOwner,_source.Data.connectionHolders.0.correspondenceAddress,_source.Data.connectionHolders.0.ownerShipPercentage,_source.Data.connectionHolders.0.permanentAddress,_source.Data.connectionHolders.0.pan,_source.Data.connectionHolders.0.relationship,_source.Data.connectionHolders.0.accountLocked,_source.Data.connectionHolders.0.institutionId,_source.Data.connectionHolders.0.lastModifiedDate,_source.Data.connectionHolders.0.lastModifiedBy,_source.Data.connectionHolders.0.fatherOrHusbandName,_source.Data.connectionHolders.0.active,_source.Data.connectionHolders.0.userName,_source.Data.connectionHolders.0.aadhaarNumber,_source.Data.connectionHolders.0.createdBy,_source.Data.connectionHolders.0.dob,_source.Data.connectionHolders.0.name,_source.Data.connectionHolders.0.permanentCity,_source.Data.connectionHolders.0.status,_source.Data.additionalDetails.adhocPenaltyComment,_source.Data.additionalDetails.adhocPenaltyReason,_source.Data.additionalDetails.adhocRebateReason,_source.Data.additionalDetails.estimationLetterDate,_source.Data.additionalDetails.adhocRebate,_source.Data.additionalDetails.detailsProvidedBy,_source.Data.additionalDetails.locality,_source.Data.additionalDetails.estimationFileStoreId,_source.Data.additionalDetails.sanctionFileStoreId,_source.Data.additionalDetails.adhocRebateComment,_source.Data.additionalDetails.adhocPenalty,_source.Data.additionalDetails.appCreatedDate,_source.Data.additionalDetails.initialMeterReading,_source.Data.roadType,_source.Data.connectionExecutionDate,_source.Data.meterInstallationDate,_source.Data.meterId,_source.Data.tenantId,_source.Data.status,_source.Data.plumberInfo.0.licenseNo,_source.Data.plumberInfo.0.mobileNumber,_source.Data.plumberInfo.0.auditDetails.lastModifiedTime,_source.Data.plumberInfo.0.auditDetails.lastModifiedBy,_source.Data.plumberInfo.0.name,_source.Data.plumberInfo.0.id,_source.Data.workflow.assignes.0,_source.Data.roadCuttingInfo.0.roadType,_source.Data.roadCuttingInfo.0.roadCuttingArea,_source.Data.roadCuttingInfo.0.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.0.auditDetails.createdBy,_source.Data.roadCuttingInfo.0.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.0.auditDetails.createdTime,_source.Data.roadCuttingInfo.0.id,_source.Data.roadCuttingInfo.0.status,_source.Data.roadCuttingInfo.1.roadType,_source.Data.roadCuttingInfo.1.roadCuttingArea,_source.Data.roadCuttingInfo.1.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.1.auditDetails.createdBy,_source.Data.roadCuttingInfo.1.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.1.auditDetails.createdTime,_source.Data.roadCuttingInfo.1.id,_source.Data.roadCuttingInfo.1.status,_source.Data.roadCuttingInfo.2.roadType,_source.Data.roadCuttingInfo.2.roadCuttingArea,_source.Data.roadCuttingInfo.2.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.2.auditDetails.createdBy,_source.Data.roadCuttingInfo.2.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.2.auditDetails.createdTime,_source.Data.roadCuttingInfo.2.id,_source.Data.roadCuttingInfo.2.status,_source.Data.roadCuttingInfo.3.roadType,_source.Data.roadCuttingInfo.3.roadCuttingArea,_source.Data.roadCuttingInfo.3.auditDetails.lastModifiedTime,_source.Data.roadCuttingInfo.3.auditDetails.createdBy,_source.Data.roadCuttingInfo.3.auditDetails.lastModifiedBy,_source.Data.roadCuttingInfo.3.auditDetails.createdTime,_source.Data.roadCuttingInfo.3.id,_source.Data.roadCuttingInfo.3.status,_index_meter,_type_meter,_id_meter,_score_meter,_source.Data.meterStatus,_source.Data.currentReadingDate,_source.Data.currentReading,_source.Data.lastReading,_source.Data.billingPeriod,_source.Data.lastReadingDate
water-services,general,4bb926a7-45d6-487b-8bb1-7f349c697c7cpg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000307,,0.25,0.5,Metered,INITIATED,20.0,,4bb926a7-45d6-487b-8bb1-7f349c697c7c,0.0,4597796c-8b6d-470e-878e-67ad4ec74610,WS/1013/2020-21/000079,1,1.0,INITIATE,GROUND.WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ULB,JLC478,,,,,1615191738684.0,0.234,BERMCUTTINGKATCHA,1577903399000.0,1577903399000.0,B33642,pg.citya,Active,2334,9229229292,,,A Singh,86fdb1da-bc56-4cee-a097-ab7ae13dcd3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,c6d2cd42-5a13-43fb-89e4-3dcb4c5e200fWS/1013/2020-21/000079,1,Working,1577903399000,0.234,0.234,01/01/2020 - 01/01/2020,1577903399000
water-services,general,8b5d830d-826d-42df-8cd9-46bb6413feeapg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000242,,0.5,1.0,Metered,CONNECTION_ACTIVATED,10.0,,8b5d830d-826d-42df-8cd9-46bb6413feea,,0c130c9c-effc-4724-8871-6fcf1c4f4e65,WS/1013/2020-21/000080,2,2.0,ACTIVATE_CONNECTION,GROUND.WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC476,,,,,,1.5,CCROAD,1609266599000.0,1609266599000.0,100,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,97343984-1598-4820-a4e4-47f620d8f1daWS/1013/2020-21/000080,1,Working,1609266599000,1.5,1.5,29/12/2020 - 29/12/2020,1609266599000
water-services,general,f0f0b498-8ad3-4637-b55f-95917798d8a9pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000250,,0.25,0.5,Non Metered,APPROVED,3333.0,,f0f0b498-8ad3-4637-b55f-95917798d8a9,1610562599000.0,474b2da5-cfb2-41b3-990e-d3c86e6ab48d,WS/1013/2020-21/000081,5,5.0,APPROVE_CONNECTION,GROUND.HANDPUMP,,NONE,FEMALE,8073460929,,,CITIZEN,6f7a3ad3-b741-404f-939d-0088c01fc3e7,,test,,,,FATHER,False,,1610560136726.0,fafb23d9-7de0-4fc3-a34e-750b0d547975,g,True,442f6e43-954c-456f-a6a5-96d0623d94b4,,fafb23d9-7de0-4fc3-a34e-750b0d547975,,lata,,ACTIVE,,,,,,Self,JLC647,,,,,1610560063100.0,3333.0,BMPREMIXROAD,1609525799000.0,1609525799000.0,333,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,f0d404a8-fef8-4404-8621-18f9176051e3WS/1013/2020-21/000081,1,Working,1609525799000,3333.0,3333.0,01/01/2021 - 01/01/2021,1609525799000
water-services,general,f0f0b498-8ad3-4637-b55f-95917798d8a9pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000250,,0.25,0.5,Non Metered,APPROVED,3333.0,,f0f0b498-8ad3-4637-b55f-95917798d8a9,1610562599000.0,474b2da5-cfb2-41b3-990e-d3c86e6ab48d,WS/1013/2020-21/000081,5,5.0,APPROVE_CONNECTION,GROUND.HANDPUMP,,NONE,FEMALE,8073460929,,,CITIZEN,6f7a3ad3-b741-404f-939d-0088c01fc3e7,,test,,,,FATHER,False,,1610560136726.0,fafb23d9-7de0-4fc3-a34e-750b0d547975,g,True,442f6e43-954c-456f-a6a5-96d0623d94b4,,fafb23d9-7de0-4fc3-a34e-750b0d547975,,lata,,ACTIVE,,,,,,Self,JLC647,,,,,1610560063100.0,3333.0,BMPREMIXROAD,1609525799000.0,1609525799000.0,333,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,c40f0b47-6a65-47ed-b572-adc1f28f5019WS/1013/2020-21/000081,1,Reset,1610542398330,12333.0,3333.0,01/01/2021 - 13/01/2021,1609525799000
water-services,general,d9619d73-232a-4533-93d7-ae18bc2a0473pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000246,,0.25,0.5,Metered,CONNECTION_ACTIVATED,3333.0,,d9619d73-232a-4533-93d7-ae18bc2a0473,0.0,474b2da5-cfb2-41b3-990e-d3c86e6ab48d,WS/1013/2020-21/000081,5,5.0,ACTIVATE_CONNECTION,GROUND.HANDPUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610540576231.0,,Self,JLC647,63cb710a-752a-4ded-9eaa-dec566b3c290,0746275c-3402-48bc-a3d1-5d1db624f17f,,,1610540380621.0,3333.0,BMPREMIXROAD,1609525799000.0,1609525799000.0,333,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,f0d404a8-fef8-4404-8621-18f9176051e3WS/1013/2020-21/000081,1,Working,1609525799000,3333.0,3333.0,01/01/2021 - 01/01/2021,1609525799000
water-services,general,d9619d73-232a-4533-93d7-ae18bc2a0473pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000246,,0.25,0.5,Metered,CONNECTION_ACTIVATED,3333.0,,d9619d73-232a-4533-93d7-ae18bc2a0473,0.0,474b2da5-cfb2-41b3-990e-d3c86e6ab48d,WS/1013/2020-21/000081,5,5.0,ACTIVATE_CONNECTION,GROUND.HANDPUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610540576231.0,,Self,JLC647,63cb710a-752a-4ded-9eaa-dec566b3c290,0746275c-3402-48bc-a3d1-5d1db624f17f,,,1610540380621.0,3333.0,BMPREMIXROAD,1609525799000.0,1609525799000.0,333,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,c40f0b47-6a65-47ed-b572-adc1f28f5019WS/1013/2020-21/000081,1,Reset,1610542398330,12333.0,3333.0,01/01/2021 - 13/01/2021,1609525799000
water-services,general,adecf4b6-5137-486e-a9f8-ae0bf3e40e0fpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000136,,0.5,0.5,Metered,CONNECTION_ACTIVATED,333.0,,adecf4b6-5137-486e-a9f8-ae0bf3e40e0f,0.0,50fd0eb4-22ad-4601-b143-80cf7a2e31aa,WS/1013/2020-21/000053,5,5.0,ACTIVATE_CONNECTION,GROUND.WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602149449738.0,,Self,JLC476,4f7c5961-9df8-49a4-8c06-2475c0dceb9c,dedb679e-6daf-4de4-b213-2cccb1e6f39d,,,1602149352907.0,333.0,BMPREMIXROAD,1602181799000.0,1602181799000.0,333,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,3412d150-a44f-470a-9007-2078b530453eWS/1013/2020-21/000053,1,Working,1602181799000,333.0,333.0,08/10/2020 - 08/10/2020,1602181799000
water-services,general,ff98d39d-3f7f-46c9-8edd-556b20ed7134pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000142,,0.5,0.5,Metered,INITIATED,333.0,,ff98d39d-3f7f-46c9-8edd-556b20ed7134,0.0,a326b24e-dc81-416a-b276-46ae57e08a6d,WS/1013/2020-21/000053,5,5.0,INITIATE,GROUND.WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC476,,,,,1602157199757.0,333.0,BMPREMIXROAD,1602181799000.0,1602181799000.0,333,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,3412d150-a44f-470a-9007-2078b530453eWS/1013/2020-21/000053,1,Working,1602181799000,333.0,333.0,08/10/2020 - 08/10/2020,1602181799000
water-services,general,5b946ca2-8655-4bc8-b157-f6755931bbcbpg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000151,,0.5,0.5,Metered,APPROVED,0.0,,5b946ca2-8655-4bc8-b157-f6755931bbcb,1602268199000.0,e0271aad-9fa4-44bf-a91c-511d6a35a86c,WS/1013/2020-21/000056,12,12.0,APPROVE_CONNECTION,GROUND.WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC478,,,,,1602159755640.0,1.0,BERMCUTTINGKATCHA,1602095399000.0,1602095399000.0,34,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,c68f12db-e138-4e84-98fb-e807140e2b14WS/1013/2020-21/000056,1,Working,1602095399000,1.0,1.0,07/10/2020 - 07/10/2020,1602095399000
water-services,general,36ebc628-4fc6-48d4-8ac9-540581c61b5bpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000150,,0.5,0.5,Metered,CONNECTION_ACTIVATED,,,36ebc628-4fc6-48d4-8ac9-540581c61b5b,,a326b24e-dc81-416a-b276-46ae57e08a6d,WS/1013/2020-21/000056,12,12.0,ACTIVATE_CONNECTION,GROUND.WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC476,,,,,,1.0,BERMCUTTINGKATCHA,1602095399000.0,1602095399000.0,34,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,c68f12db-e138-4e84-98fb-e807140e2b14WS/1013/2020-21/000056,1,Working,1602095399000,1.0,1.0,07/10/2020 - 07/10/2020,1602095399000
water-services,general,000479ce-aa36-457c-8837-581ef1a431a1pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000152,,0.5,0.5,Metered,PENDING_FOR_APPROVAL,,,000479ce-aa36-457c-8837-581ef1a431a1,1602268199000.0,f03e4d31-0435-4b4a-8eb8-5d0412b1c98e,WS/1013/2020-21/000056,12,12.0,SUBMIT_APPLICATION,GROUND.WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC476,,,,,1602159878201.0,1.0,BERMCUTTINGKATCHA,1602095399000.0,1602095399000.0,34,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,c68f12db-e138-4e84-98fb-e807140e2b14WS/1013/2020-21/000056,1,Working,1602095399000,1.0,1.0,07/10/2020 - 07/10/2020,1602095399000
water-services,general,0e9cb5db-9fce-4c78-8ebb-46e021aa8a82pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000170,,0.5,0.25,Metered,PENDING_FOR_APPROVAL,67.0,,0e9cb5db-9fce-4c78-8ebb-46e021aa8a82,1602354599000.0,a326b24e-dc81-416a-b276-46ae57e08a6d,WS/1013/2020-21/000063,13,12.0,SUBMIT_APPLICATION,SURFACE.RIVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC476,,,,,1602237692025.0,1.0,CCROAD,1601231399000.0,1601231399000.0,3456,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,f1a80057-4f74-457b-a454-2e89b10a4565WS/1013/2020-21/000063,1,Working,1601231399000,1.0,1.0,27/09/2020 - 27/09/2020,1601231399000
water-services,general,23347949-7080-41e6-9e2c-71279c097e03pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000169,,0.5,0.25,Metered,CONNECTION_ACTIVATED,67.0,,23347949-7080-41e6-9e2c-71279c097e03,0.0,a326b24e-dc81-416a-b276-46ae57e08a6d,WS/1013/2020-21/000063,13,12.0,ACTIVATE_CONNECTION,SURFACE.RIVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602237605570.0,,Self,JLC476,638dd061-0e15-44de-857c-21b209e45141,381e6e88-0bb0-4ea3-a805-ddd882003332,,,1602237432808.0,1.0,CCROAD,1601231399000.0,1601231399000.0,3456,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,f1a80057-4f74-457b-a454-2e89b10a4565WS/1013/2020-21/000063,1,Working,1601231399000,1.0,1.0,27/09/2020 - 27/09/2020,1601231399000
water-services,general,d9161a03-38a4-40af-ab0c-93a3b465d155pg.citya,1,MODIFY_WATER_CONNECTION,WS_AP/1013/2020-21/000157,,0.75,0.75,Metered,PENDING_FOR_APPROVAL,67.0,,d9161a03-38a4-40af-ab0c-93a3b465d155,1602268199000.0,a326b24e-dc81-416a-b276-46ae57e08a6d,WS/1013/2020-21/000058,12,12.0,SUBMIT_APPLICATION,GROUND.WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC476,,,,,1602166483820.0,1.0,BMPREMIXROAD,1596565799000.0,1596565799000.0,34,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,767b5cd3-2dab-4fbb-b824-b0a444120cb6WS/1013/2020-21/000058,1,Working,1596565799000,1.0,1.0,04/08/2020 - 04/08/2020,1596565799000
water-services,general,550efa77-387f-4b1c-85ae-5f938173e004pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000156,,0.75,0.75,Metered,CONNECTION_ACTIVATED,67.0,,550efa77-387f-4b1c-85ae-5f938173e004,0.0,a326b24e-dc81-416a-b276-46ae57e08a6d,WS/1013/2020-21/000058,12,12.0,ACTIVATE_CONNECTION,GROUND.WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602166427506.0,,Self,JLC476,db4288f2-ba9f-40d7-84c7-a852e594bb02,d3e3359b-e853-452a-a797-b492a5f04d51,,,1602166189125.0,1.0,BMPREMIXROAD,1596565799000.0,1596565799000.0,34,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,767b5cd3-2dab-4fbb-b824-b0a444120cb6WS/1013/2020-21/000058,1,Working,1596565799000,1.0,1.0,04/08/2020 - 04/08/2020,1596565799000
water-services,general,8893b5af-f735-4c78-9a81-813d4e0bd841pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000301,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,8893b5af-f735-4c78-9a81-813d4e0bd841,0.0,4db8a351-5b91-4a84-9f5b-42f9774351f9,WS/1013/2020-21/000103,5,5.0,ACTIVATE_CONNECTION,GROUND.HANDPUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614767116204.0,,Self,JLC833,864278d1-c648-41f8-a8d3-ece0b8150f99,bd1bde02-0eb0-4852-9183-720b28023a52,,,1614766719697.0,100.0,,1612204199000.0,1612204199000.0,20,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,de0e3bf6-37c9-4dd3-8652-af4707b7e72cWS/1013/2020-21/000103,1,Working,1612204199000,100.0,100.0,01/02/2021 - 01/02/2021,1612204199000
water-services,general,8893b5af-f735-4c78-9a81-813d4e0bd841pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000301,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,8893b5af-f735-4c78-9a81-813d4e0bd841,0.0,4db8a351-5b91-4a84-9f5b-42f9774351f9,WS/1013/2020-21/000103,5,5.0,ACTIVATE_CONNECTION,GROUND.HANDPUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614767116204.0,,Self,JLC833,864278d1-c648-41f8-a8d3-ece0b8150f99,bd1bde02-0eb0-4852-9183-720b28023a52,,,1614766719697.0,100.0,,1612204199000.0,1612204199000.0,20,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,65f67f57-96b8-4bb0-bc82-659d5d4c7cb1WS/1013/2020-21/000103,1,Working,1612981799000,500.0,100.0,01/02/2021 - 10/02/2021,1612204199000
water-services,general,5360d268-f6f2-45df-8cb3-1e3be144b410pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000294,,1.0,0.75,Metered,CONNECTION_ACTIVATED,,,5360d268-f6f2-45df-8cb3-1e3be144b410,,6cef71a2-a72b-4095-a62d-98eecacf2fad,WS/1013/2020-21/000098,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self,JLC647,,,,,,100.0,,1614709799000.0,1614709799000.0,2200,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,9daa6611-e681-4ae1-a86f-8752893670c5WS/1013/2020-21/000098,1,Working,1614709799000,100.0,100.0,02/03/2021 - 02/03/2021,1614709799000
water-services,general,43763d7b-fa92-44fd-a6c0-b413f6aad228pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000292,,0.5,0.5,Metered,CONNECTION_ACTIVATED,0.0,,43763d7b-fa92-44fd-a6c0-b413f6aad228,0.0,f4801e46-c405-45ba-8fff-5ce13060f318,WS/1013/2020-21/000097,10,10.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614675949943.0,,Self,JLC647,d139dc05-df91-4498-9310-dbd3a605751e,834b0dd3-6657-4b74-89c0-4607b93c9b0f,,,1614675687005.0,500.0,,1613068199000.0,1613068199000.0,89,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,9031f51c-ed38-435d-9ce6-6be68a9d0ce7WS/1013/2020-21/000097,1,Working,1613672999000,1400.0,1000.0,14/02/2021 - 18/02/2021,1613327399000
water-services,general,43763d7b-fa92-44fd-a6c0-b413f6aad228pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000292,,0.5,0.5,Metered,CONNECTION_ACTIVATED,0.0,,43763d7b-fa92-44fd-a6c0-b413f6aad228,0.0,f4801e46-c405-45ba-8fff-5ce13060f318,WS/1013/2020-21/000097,10,10.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614675949943.0,,Self,JLC647,d139dc05-df91-4498-9310-dbd3a605751e,834b0dd3-6657-4b74-89c0-4607b93c9b0f,,,1614675687005.0,500.0,,1613068199000.0,1613068199000.0,89,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,d6d6cecf-8c6d-40f0-9f18-3bc53b76e420WS/1013/2020-21/000097,1,Working,1613759399000,1500.0,1400.0,18/02/2021 - 19/02/2021,1613672999000
water-services,general,43763d7b-fa92-44fd-a6c0-b413f6aad228pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000292,,0.5,0.5,Metered,CONNECTION_ACTIVATED,0.0,,43763d7b-fa92-44fd-a6c0-b413f6aad228,0.0,f4801e46-c405-45ba-8fff-5ce13060f318,WS/1013/2020-21/000097,10,10.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614675949943.0,,Self,JLC647,d139dc05-df91-4498-9310-dbd3a605751e,834b0dd3-6657-4b74-89c0-4607b93c9b0f,,,1614675687005.0,500.0,,1613068199000.0,1613068199000.0,89,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,a786b626-5cf7-448c-9638-41f878bdc901WS/1013/2020-21/000097,1,Working,1613068199000,500.0,500.0,11/02/2021 - 11/02/2021,1613068199000
water-services,general,43763d7b-fa92-44fd-a6c0-b413f6aad228pg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000292,,0.5,0.5,Metered,CONNECTION_ACTIVATED,0.0,,43763d7b-fa92-44fd-a6c0-b413f6aad228,0.0,f4801e46-c405-45ba-8fff-5ce13060f318,WS/1013/2020-21/000097,10,10.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614675949943.0,,Self,JLC647,d139dc05-df91-4498-9310-dbd3a605751e,834b0dd3-6657-4b74-89c0-4607b93c9b0f,,,1614675687005.0,500.0,,1613068199000.0,1613068199000.0,89,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,6d287463-3098-4edf-b58f-68932ab981ccWS/1013/2020-21/000097,1,Working,1613327399000,1000.0,500.0,11/02/2021 - 14/02/2021,1613068199000
water-services,general,1f80bb8f-17e9-4e01-a2ae-143384dd781cpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2020-21/000269,,0.5,0.75,Metered,CONNECTION_ACTIVATED,11.0,,1f80bb8f-17e9-4e01-a2ae-143384dd781c,0.0,bf89dde3-6281-4315-998a-d1b2a129c33d,WS/1013/2020-21/000089,1,1.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613025273870.0,,Self,JLC216,6bf17070-ccac-4983-aaa4-866a4d5384c7,215fcd56-4f82-45b6-afac-31e25520dddb,,,1613024779768.0,111.0,BMPREMIXROAD,1613068199000.0,1613068199000.0,111,pg.citya,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,1d066d9b-ba9f-44af-8613-c58432d47725WS/1013/2020-21/000089,1,Working,1613068199000,111.0,111.0,11/02/2021 - 11/02/2021,1613068199000
water-services,general,33f09eb1-8182-4dd7-aa61-913c75694bcbpg.citya,1,NEW_WATER_CONNECTION,WS_AP/1013/2021-22/000497,,0.75,0.75,Metered,CONNECTION_ACTIVATED,0.0,,33f09eb1-8182-4dd7-aa61-913c75694bcb,0.0,PG-PT-2021-05-20-005749,WS/1013/2021-22/000202,2,2.0,ACTIVATE_CONNECTION,GROUND.BOREWELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633058412223.0,,ULB,JLC647,203912e0-dd59-445f-9e09-d337eec8310a,571c45c4-b8d9-4ea8-80c1-e15358508292,,,1633058278169.0,123456.0,,1630520999000.0,1630520999000.0,3344,pg.citya,Active,23232,9111111111,1633058440686.0,d98a98fc-30bd-40a0-a667-87751f105886,sdfasdf,d995b839-d4e8-418e-875d-b1d3b15e34f5,,BERMCUTTINGKATCHA,1200.0,1633058440686.0,,d98a98fc-30bd-40a0-a667-87751f105886,,f96ea737-272d-4b97-9a51-0692f37e24b8,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,meter-services,general,61aa045a-e409-4c29-8126-a6f9cb247bafWS/1013/2021-22/000202,1,Working,1633026599000,124000.0,123456.0,01/09/2021 - 30/09/2021,1630520999000
